customerID,tenure,MonthlyCharges,SeniorCitizen,gender,Partner,Dependents,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn,PhoneService,MultipleLines
b4f7f5d6,71,104.57731628413391,0,Male,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),No,Yes,Yes
36108482,22,21.323323199687373,0,Male,Yes,Yes,No,One year,No,Mailed check,No,Yes,No
1f518c2e,39,87.0978152349803,0,Male,No,No,DSL,One year,Yes,Bank transfer (automatic),No,No,Yes
ed348f7a,28,19.34017970810277,1,Male,No,No,No,One year,No,Credit card (automatic),No,Yes,Yes
6e19099b,8,24.32975233161925,0,Male,Yes,Yes,No,Month-to-month,Yes,Mailed check,No,Yes,Yes
7e9e9137,44,19.252148188812328,0,Male,Yes,Yes,No,One year,No,Bank transfer (automatic),No,No,No
69898d15,35,105.11970906058345,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,No
1502e708,7,17.666602959832712,0,Male,No,No,No,Month-to-month,Yes,Mailed check,No,No,No
4f82b1b4,47,25.55602380254288,0,Female,Yes,Yes,No,One year,No,Mailed check,No,No,Yes
2eecb9ff,64,18.39524441036204,0,Male,Yes,Yes,No,Two year,Yes,Mailed check,No,No,No
75165199,61,18.751431391310927,0,Male,Yes,No,No,Two year,No,Mailed check,No,No,No
3d120481,60,81.6114342806642,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
d01d285c,67,19.764434311723534,0,Female,Yes,No,No,One year,Yes,Bank transfer (automatic),No,Yes,No
157c1a9d,5,23.829668582289166,0,Female,Yes,Yes,DSL,Month-to-month,No,Mailed check,No,Yes,Yes
001727a8,6,54.65676246423673,0,Female,No,No,DSL,Month-to-month,No,Credit card (automatic),Yes,Yes,No
d4ab64c4,14,95.61824922898707,0,Female,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
b0b79147,0,26.840007414783567,0,Female,No,No,DSL,Month-to-month,No,Electronic check,Yes,Yes,No
a4a95166,41,20.944086909928973,0,Female,No,No,No,One year,No,Mailed check,No,No,Yes
fb1dddab,5,47.12328236931078,0,Male,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No
3f1b841e,42,107.0231470408631,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
4b2e57dd,25,24.754889720316203,0,Female,No,No,No,Two year,No,Credit card (automatic),No,Yes,Yes
75d7a31d,74,126.68664536901204,0,Male,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
71c13d93,0,73.81903968678891,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
23a1e681,68,100.38256522176084,1,Female,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),No,Yes,No
8d1c9d49,53,21.705237113737887,0,Male,Yes,Yes,No,One year,Yes,Credit card (automatic),No,No,No
